width,offset,ext_offset,repeat,status,output
-8,5,136,1,normal,000706050c030201
-8,5,137,1,normal,000706050c030201
-8,5,138,1,normal,000706050c030201
-8,5,139,1,normal,000706050c030201
-8,5,140,1,normal,000706050c030201
-8,5,141,1,no_response,
-8,5,142,1,normal,000706050c030201
-8,5,143,1,normal,000706050c030201
-8,5,144,1,normal,000706050c030201
-8,5,145,1,no_response,
-8,5,146,1,normal,000706050c030201
-8,5,147,1,no_response,
-8,5,148,1,normal,000706050c030201
-8,5,149,1,normal,000706050c030201
-8,5,150,1,normal,000706050c030201
-8,5,151,1,normal,000706050c030201
-8,5,152,1,normal,000706050c030201
-8,5,153,1,no_response,
-8,5,154,1,normal,000706050c030201
-8,5,155,1,normal,000706050c030201
-8,5,156,1,no_response,
-8,5,157,1,normal,000706050c030201
-8,5,158,1,no_response,
-8,5,159,1,no_response,
-8,10,0,1,normal,000706050c030201
-8,10,1,1,no_response,
-8,10,2,1,no_response,
-8,10,3,1,normal,000706050c030201
-8,10,4,1,normal,000706050c030201
-8,10,5,1,no_response,
-8,10,6,1,normal,000706050c030201
-8,10,7,1,no_response,
-8,10,8,1,no_response,
-8,10,9,1,normal,000706050c030201
-8,10,10,1,normal,000706050c030201
-8,10,11,1,normal,000706050c030201
-8,10,12,1,normal,000706050c030201
-8,10,13,1,no_response,
-8,10,14,1,normal,000706050c030201
-8,10,15,1,no_response,
-8,10,16,1,normal,000706050c030201
-8,10,17,1,normal,000706050c030201
-8,10,18,1,normal,000706050c030201
-8,10,19,1,no_response,
-8,10,20,1,normal,000706050c030201
-8,10,21,1,no_response,
-8,10,22,1,fault,d115060dd9110209
-8,10,23,1,normal,000706050c030201
-8,10,24,1,normal,000706050c030201
-8,10,25,1,no_response,
-8,10,26,1,normal,000706050c030201
-8,10,27,1,normal,000706050c030201
-8,10,28,1,no_response,
-8,10,29,1,no_response,
-8,10,30,1,normal,000706050c030201
-8,10,31,1,normal,000706050c030201
-8,10,32,1,normal,000706050c030201
-8,10,33,1,no_response,
-8,10,34,1,normal,000706050c030201
-8,10,35,1,no_response,
-8,10,36,1,no_response,
-8,10,37,1,no_response,
-8,10,38,1,normal,000706050c030201
-8,10,39,1,no_response,
-8,10,40,1,normal,000706050c030201
-8,10,41,1,normal,000706050c030201
-8,10,42,1,no_response,
-8,10,43,1,no_response,
-8,10,44,1,normal,000706050c030201
-8,10,45,1,normal,000706050c030201
-8,10,46,1,normal,000706050c030201
-8,10,47,1,normal,000706050c030201
-8,10,48,1,no_response,
-8,10,49,1,fault,000706051c0e0000
-8,10,50,1,no_response,
-8,10,51,1,fault,0007060500030201
-8,10,52,1,normal,000706050c030201
-8,10,53,1,normal,000706050c030201
-8,10,54,1,no_response,
-8,10,55,1,fault,0007060510000000
-8,10,56,1,normal,000706050c030201
-8,10,57,1,normal,000706050c030201
-8,10,58,1,no_response,
-8,10,59,1,no_response,
-8,10,60,1,no_response,
-8,10,61,1,fault,00070605fce705e5
-8,10,62,1,normal,000706050c030201
-8,10,63,1,normal,000706050c030201
-8,10,64,1,no_response,
-8,10,65,1,fault,0000000008000000
-8,10,66,1,normal,000706050c030201
-8,10,67,1,no_response,
-8,10,68,1,normal,000706050c030201
-8,10,69,1,normal,000706050c030201
-8,10,70,1,no_response,
-8,10,71,1,normal,000706050c030201
-8,10,72,1,no_response,
-8,10,73,1,no_response,
-8,10,74,1,normal,000706050c030201
-8,10,75,1,normal,000706050c030201
-8,10,76,1,normal,000706050c030201
-8,10,77,1,normal,000706050c030201
-8,10,78,1,normal,000706050c030201
-8,10,79,1,normal,000706050c030201
-8,10,80,1,normal,000706050c030201
-8,10,81,1,no_response,
-8,10,82,1,normal,000706050c030201
-8,10,83,1,normal,000706050c030201
-8,10,84,1,normal,000706050c030201
-8,10,85,1,no_response,
-8,10,86,1,no_response,
-8,10,87,1,no_response,
-8,10,88,1,no_response,
-8,10,89,1,normal,000706050c030201
-8,10,90,1,capture_timeout,
-8,10,91,1,normal,000706050c030201
-8,10,92,1,no_response,
-8,10,93,1,normal,000706050c030201
-8,10,94,1,no_response,
-8,10,95,1,no_response,
-8,10,96,1,normal,000706050c030201
-8,10,97,1,no_response,
-8,10,98,1,no_response,
-8,10,99,1,normal,000706050c030201
-8,10,100,1,normal,000706050c030201
-8,10,101,1,no_response,
-8,10,102,1,normal,000706050c030201
-8,10,103,1,normal,000706050c030201
-8,10,104,1,normal,000706050c030201
-8,10,105,1,normal,000706050c030201
-8,10,106,1,no_response,
-8,10,107,1,no_response,
-8,10,108,1,normal,000706050c030201
-8,10,109,1,no_response,
-8,10,110,1,no_response,
-8,10,111,1,normal,000706050c030201
-8,10,112,1,normal,000706050c030201
-8,10,113,1,normal,000706050c030201
-8,10,114,1,normal,000706050c030201
-8,10,115,1,no_response,
-8,10,116,1,normal,000706050c030201
-8,10,117,1,no_response,
-8,10,118,1,normal,000706050c030201
-8,10,119,1,no_response,
-8,10,120,1,normal,000706050c030201
-8,10,121,1,normal,000706050c030201
-8,10,122,1,no_response,
-8,10,123,1,normal,000706050c030201
-8,10,124,1,no_response,
-8,10,125,1,no_response,
-8,10,126,1,normal,000706050c030201
-8,10,127,1,normal,000706050c030201
-8,10,128,1,no_response,
-8,10,129,1,normal,000706050c030201
-8,10,130,1,normal,000706050c030201
-8,10,131,1,no_response,
-8,10,132,1,no_response,
-8,10,133,1,no_response,
-8,10,134,1,no_response,
-8,10,135,1,normal,000706050c030201
-8,10,136,1,normal,000706050c030201
-8,10,137,1,normal,000706050c030201
-8,10,138,1,normal,000706050c030201
-8,10,139,1,normal,000706050c030201
-8,10,140,1,normal,000706050c030201
-8,10,141,1,no_response,
-8,10,142,1,normal,000706050c030201
-8,10,143,1,normal,000706050c030201
-8,10,144,1,normal,000706050c030201
-8,10,145,1,no_response,
-8,10,146,1,no_response,
-8,10,147,1,no_response,
-8,10,148,1,normal,000706050c030201
-8,10,149,1,normal,000706050c030201
-8,10,150,1,normal,000706050c030201
-8,10,151,1,normal,000706050c030201
-8,10,152,1,normal,000706050c030201
-8,10,153,1,no_response,
-8,10,154,1,no_response,
-8,10,155,1,normal,000706050c030201
-8,10,156,1,no_response,
-8,10,157,1,normal,000706050c030201
-8,10,158,1,no_response,
-8,10,159,1,no_response,
-8,15,0,1,normal,000706050c030201
-8,15,1,1,normal,000706050c030201
-8,15,2,1,normal,000706050c030201
-8,15,3,1,normal,000706050c030201
-8,15,4,1,normal,000706050c030201
-8,15,5,1,normal,000706050c030201
-8,15,6,1,normal,000706050c030201
-8,15,7,1,normal,000706050c030201
-8,15,8,1,normal,000706050c030201
-8,15,9,1,normal,000706050c030201
-8,15,10,1,normal,000706050c030201
-8,15,11,1,normal,000706050c030201
-8,15,12,1,normal,000706050c030201
-8,15,13,1,normal,000706050c030201
-8,15,14,1,normal,000706050c030201
-8,15,15,1,normal,000706050c030201
-8,15,16,1,normal,000706050c030201
-8,15,17,1,normal,000706050c030201
-8,15,18,1,normal,000706050c030201
-8,15,19,1,normal,000706050c030201
-8,15,20,1,normal,000706050c030201
-8,15,21,1,normal,000706050c030201
-8,15,22,1,normal,000706050c030201
-8,15,23,1,normal,000706050c030201
-8,15,24,1,normal,000706050c030201
-8,15,25,1,normal,000706050c030201
-8,15,26,1,normal,000706050c030201
-8,15,27,1,normal,000706050c030201
-8,15,28,1,normal,000706050c030201
-8,15,29,1,normal,000706050c030201
-8,15,30,1,normal,000706050c030201
-8,15,31,1,normal,000706050c030201
-8,15,32,1,normal,000706050c030201
-8,15,33,1,normal,000706050c030201
-8,15,34,1,normal,000706050c030201
-8,15,35,1,normal,000706050c030201
-8,15,36,1,normal,000706050c030201
-8,15,37,1,normal,000706050c030201
-8,15,38,1,normal,000706050c030201
-8,15,39,1,normal,000706050c030201
-8,15,40,1,normal,000706050c030201
-8,15,41,1,normal,000706050c030201
-8,15,42,1,normal,000706050c030201
-8,15,43,1,normal,000706050c030201
-8,15,44,1,normal,000706050c030201
-8,15,45,1,normal,000706050c030201
-8,15,46,1,normal,000706050c030201
-8,15,47,1,normal,000706050c030201
-8,15,48,1,fault,0007060504000000
-8,15,49,1,normal,000706050c030201
-8,15,50,1,normal,000706050c030201
-8,15,51,1,normal,000706050c030201
-8,15,52,1,normal,000706050c030201
-8,15,53,1,normal,000706050c030201
-8,15,54,1,normal,000706050c030201
-8,15,55,1,normal,000706050c030201
-8,15,56,1,normal,000706050c030201
-8,15,57,1,normal,000706050c030201
-8,15,58,1,normal,000706050c030201
-8,15,59,1,normal,000706050c030201
-8,15,60,1,normal,000706050c030201
-8,15,61,1,normal,000706050c030201
-8,15,62,1,normal,000706050c030201
-8,15,63,1,normal,000706050c030201
-8,15,64,1,normal,000706050c030201
-8,15,65,1,normal,000706050c030201
-8,15,66,1,normal,000706050c030201
-8,15,67,1,normal,000706050c030201
-8,15,68,1,normal,000706050c030201
-8,15,69,1,normal,000706050c030201
-8,15,70,1,normal,000706050c030201
-8,15,71,1,normal,000706050c030201
-8,15,72,1,normal,000706050c030201
-8,15,73,1,normal,000706050c030201
-8,15,74,1,normal,000706050c030201
-8,15,75,1,normal,000706050c030201
-8,15,76,1,normal,000706050c030201
-8,15,77,1,normal,000706050c030201
-8,15,78,1,normal,000706050c030201
-8,15,79,1,normal,000706050c030201
-8,15,80,1,normal,000706050c030201
-8,15,81,1,normal,000706050c030201
-8,15,82,1,normal,000706050c030201
-8,15,83,1,normal,000706050c030201
-8,15,84,1,normal,000706050c030201
-8,15,85,1,normal,000706050c030201
-8,15,86,1,normal,000706050c030201
-8,15,87,1,normal,000706050c030201
-8,15,88,1,normal,000706050c030201
-8,15,89,1,normal,000706050c030201
-8,15,90,1,normal,000706050c030201
-8,15,91,1,normal,000706050c030201
-8,15,92,1,normal,000706050c030201
-8,15,93,1,normal,000706050c030201
-8,15,94,1,normal,000706050c030201
-8,15,95,1,normal,000706050c030201
-8,15,96,1,normal,000706050c030201
-8,15,97,1,normal,000706050c030201
-8,15,98,1,normal,000706050c030201
-8,15,99,1,normal,000706050c030201
-8,15,100,1,normal,000706050c030201
-8,15,101,1,normal,000706050c030201
-8,15,102,1,normal,000706050c030201
-8,15,103,1,normal,000706050c030201
-8,15,104,1,normal,000706050c030201
-8,15,105,1,normal,000706050c030201
-8,15,106,1,normal,000706050c030201
-8,15,107,1,normal,000706050c030201
-8,15,108,1,normal,000706050c030201
-8,15,109,1,normal,000706050c030201
-8,15,110,1,normal,000706050c030201
-8,15,111,1,normal,000706050c030201
-8,15,112,1,normal,000706050c030201
-8,15,113,1,normal,000706050c030201
-8,15,114,1,normal,000706050c030201
-8,15,115,1,normal,000706050c030201
-8,15,116,1,normal,000706050c030201
-8,15,117,1,normal,000706050c030201
-8,15,118,1,normal,000706050c030201
-8,15,119,1,normal,000706050c030201
-8,15,120,1,normal,000706050c030201
-8,15,121,1,normal,000706050c030201
-8,15,122,1,normal,000706050c030201
-8,15,123,1,normal,000706050c030201
-8,15,124,1,normal,000706050c030201
-8,15,125,1,normal,000706050c030201
-8,15,126,1,normal,000706050c030201
-8,15,127,1,normal,000706050c030201
-8,15,128,1,no_response,
-8,15,129,1,normal,000706050c030201
-8,15,130,1,normal,000706050c030201
-8,15,131,1,normal,000706050c030201
-8,15,132,1,normal,000706050c030201
-8,15,133,1,normal,000706050c030201
-8,15,134,1,normal,000706050c030201
-8,15,135,1,normal,000706050c030201
-8,15,136,1,normal,000706050c030201
-8,15,137,1,normal,000706050c030201
-8,15,138,1,normal,000706050c030201
-8,15,139,1,normal,000706050c030201
-8,15,140,1,normal,000706050c030201
-8,15,141,1,normal,000706050c030201
-8,15,142,1,normal,000706050c030201
-8,15,143,1,normal,000706050c030201
-8,15,144,1,normal,000706050c030201
-8,15,145,1,normal,000706050c030201
-8,15,146,1,normal,000706050c030201
-8,15,147,1,normal,000706050c030201
-8,15,148,1,normal,000706050c030201
-8,15,149,1,normal,000706050c030201
-8,15,150,1,normal,000706050c030201
-8,15,151,1,normal,000706050c030201
-8,15,152,1,normal,000706050c030201
-8,15,153,1,normal,000706050c030201
-8,15,154,1,normal,000706050c030201
-8,15,155,1,normal,000706050c030201
-8,15,156,1,normal,000706050c030201
-8,15,157,1,normal,000706050c030201
-8,15,158,1,normal,000706050c030201
-8,15,159,1,normal,000706050c030201
-8,20,0,1,normal,000706050c030201
-8,20,1,1,normal,000706050c030201
-8,20,2,1,normal,000706050c030201
-8,20,3,1,normal,000706050c030201
-8,20,4,1,normal,000706050c030201
-8,20,5,1,normal,000706050c030201
-8,20,6,1,normal,000706050c030201
-8,20,7,1,normal,000706050c030201
-8,20,8,1,normal,000706050c030201
-8,20,9,1,normal,000706050c030201
-8,20,10,1,normal,000706050c030201
-8,20,11,1,normal,000706050c030201
-8,20,12,1,normal,000706050c030201
-8,20,13,1,normal,000706050c030201
-8,20,14,1,normal,000706050c030201
-8,20,15,1,normal,000706050c030201
-8,20,16,1,normal,000706050c030201
-8,20,17,1,normal,000706050c030201
-8,20,18,1,normal,000706050c030201
-8,20,19,1,normal,000706050c030201
-8,20,20,1,normal,000706050c030201
-8,20,21,1,normal,000706050c030201
-8,20,22,1,normal,000706050c030201
-8,20,23,1,normal,000706050c030201
-8,20,24,1,normal,000706050c030201
-8,20,25,1,normal,000706050c030201
-8,20,26,1,normal,000706050c030201
-8,20,27,1,normal,000706050c030201
-8,20,28,1,normal,000706050c030201
-8,20,29,1,normal,000706050c030201
-8,20,30,1,normal,000706050c030201
-8,20,31,1,normal,000706050c030201
-8,20,32,1,normal,000706050c030201
-8,20,33,1,normal,000706050c030201
-8,20,34,1,normal,000706050c030201
-8,20,35,1,normal,000706050c030201
-8,20,36,1,normal,000706050c030201
-8,20,37,1,normal,000706050c030201
-8,20,38,1,normal,000706050c030201
-8,20,39,1,normal,000706050c030201
-8,20,40,1,normal,000706050c030201
-8,20,41,1,normal,000706050c030201
-8,20,42,1,normal,000706050c030201
-8,20,43,1,normal,000706050c030201
-8,20,44,1,normal,000706050c030201
-8,20,45,1,normal,000706050c030201
-8,20,46,1,normal,000706050c030201
-8,20,47,1,normal,000706050c030201
-8,20,48,1,normal,000706050c030201
-8,20,49,1,normal,000706050c030201
-8,20,50,1,normal,000706050c030201
-8,20,51,1,normal,000706050c030201
-8,20,52,1,normal,000706050c030201
-8,20,53,1,normal,000706050c030201
-8,20,54,1,normal,000706050c030201
-8,20,55,1,normal,000706050c030201
-8,20,56,1,normal,000706050c030201
-8,20,57,1,normal,000706050c030201
-8,20,58,1,normal,000706050c030201
-8,20,59,1,normal,000706050c030201
-8,20,60,1,normal,000706050c030201
-8,20,61,1,normal,000706050c030201
-8,20,62,1,normal,000706050c030201
-8,20,63,1,normal,000706050c030201
-8,20,64,1,normal,000706050c030201
-8,20,65,1,normal,000706050c030201
-8,20,66,1,normal,000706050c030201
-8,20,67,1,normal,000706050c030201
-8,20,68,1,normal,000706050c030201
-8,20,69,1,normal,000706050c030201
-8,20,70,1,normal,000706050c030201
-8,20,71,1,normal,000706050c030201
-8,20,72,1,normal,000706050c030201
-8,20,73,1,normal,000706050c030201
-8,20,74,1,normal,000706050c030201
-8,20,75,1,normal,000706050c030201
-8,20,76,1,normal,000706050c030201
-8,20,77,1,normal,000706050c030201
-8,20,78,1,normal,000706050c030201
-8,20,79,1,normal,000706050c030201
-8,20,80,1,normal,000706050c030201
-8,20,81,1,normal,000706050c030201
-8,20,82,1,normal,000706050c030201
-8,20,83,1,normal,000706050c030201
-8,20,84,1,normal,000706050c030201
-8,20,85,1,normal,000706050c030201
-8,20,86,1,normal,000706050c030201
-8,20,87,1,normal,000706050c030201
-8,20,88,1,normal,000706050c030201
-8,20,89,1,normal,000706050c030201
-8,20,90,1,normal,000706050c030201
-8,20,91,1,normal,000706050c030201
-8,20,92,1,normal,000706050c030201
-8,20,93,1,normal,000706050c030201
-8,20,94,1,normal,000706050c030201
-8,20,95,1,normal,000706050c030201
-8,20,96,1,normal,000706050c030201
-8,20,97,1,normal,000706050c030201
-8,20,98,1,normal,000706050c030201
-8,20,99,1,normal,000706050c030201
-8,20,100,1,normal,000706050c030201
-8,20,101,1,normal,000706050c030201
-8,20,102,1,normal,000706050c030201
-8,20,103,1,normal,000706050c030201
-8,20,104,1,normal,000706050c030201
-8,20,105,1,normal,000706050c030201
-8,20,106,1,normal,000706050c030201
-8,20,107,1,normal,000706050c030201
-8,20,108,1,normal,000706050c030201
-8,20,109,1,normal,000706050c030201
-8,20,110,1,normal,000706050c030201
-8,20,111,1,normal,000706050c030201
-8,20,112,1,normal,000706050c030201
-8,20,113,1,normal,000706050c030201
-8,20,114,1,normal,000706050c030201
-8,20,115,1,normal,000706050c030201
-8,20,116,1,normal,000706050c030201
-8,20,117,1,normal,000706050c030201
-8,20,118,1,normal,000706050c030201
-8,20,119,1,normal,000706050c030201
-8,20,120,1,normal,000706050c030201
-8,20,121,1,normal,000706050c030201
-8,20,122,1,normal,000706050c030201
-8,20,123,1,normal,000706050c030201
-8,20,124,1,normal,000706050c030201
-8,20,125,1,normal,000706050c030201
-8,20,126,1,normal,000706050c030201
-8,20,127,1,normal,000706050c030201
-8,20,128,1,normal,000706050c030201
-8,20,129,1,normal,000706050c030201
-8,20,130,1,normal,000706050c030201
-8,20,131,1,normal,000706050c030201
-8,20,132,1,normal,000706050c030201
-8,20,133,1,normal,000706050c030201
-8,20,134,1,normal,000706050c030201
-8,20,135,1,normal,000706050c030201
-8,20,136,1,normal,000706050c030201
-8,20,137,1,normal,000706050c030201
-8,20,138,1,normal,000706050c030201
-8,20,139,1,normal,000706050c030201
-8,20,140,1,normal,000706050c030201
-8,20,141,1,normal,000706050c030201
-8,20,142,1,normal,000706050c030201
-8,20,143,1,normal,000706050c030201
-8,20,144,1,normal,000706050c030201
-8,20,145,1,normal,000706050c030201
-8,20,146,1,normal,000706050c030201
-8,20,147,1,normal,000706050c030201
-8,20,148,1,normal,000706050c030201
-8,20,149,1,normal,000706050c030201
-8,20,150,1,normal,000706050c030201
-8,20,151,1,normal,000706050c030201
-8,20,152,1,normal,000706050c030201
-8,20,153,1,normal,000706050c030201
-8,20,154,1,normal,000706050c030201
-8,20,155,1,normal,000706050c030201
-8,20,156,1,normal,000706050c030201
-8,20,157,1,normal,000706050c030201
-8,20,158,1,normal,000706050c030201
-8,20,159,1,normal,000706050c030201
-8,25,0,1,normal,000706050c030201
-8,25,1,1,normal,000706050c030201
-8,25,2,1,normal,000706050c030201
-8,25,3,1,normal,000706050c030201
-8,25,4,1,normal,000706050c030201
-8,25,5,1,normal,000706050c030201
-8,25,6,1,normal,000706050c030201
-8,25,7,1,normal,000706050c030201
-8,25,8,1,normal,000706050c030201
-8,25,9,1,normal,000706050c030201
-8,25,10,1,normal,000706050c030201
-8,25,11,1,normal,000706050c030201
-8,25,12,1,normal,000706050c030201
-8,25,13,1,normal,000706050c030201
-8,25,14,1,normal,000706050c030201
-8,25,15,1,normal,000706050c030201
-8,25,16,1,normal,000706050c030201
-8,25,17,1,normal,000706050c030201
-8,25,18,1,normal,000706050c030201
-8,25,19,1,normal,000706050c030201
-8,25,20,1,normal,000706050c030201
-8,25,21,1,normal,000706050c030201
-8,25,22,1,normal,000706050c030201
-8,25,23,1,normal,000706050c030201
-8,25,24,1,normal,000706050c030201
-8,25,25,1,normal,000706050c030201
-8,25,26,1,normal,000706050c030201
-8,25,27,1,normal,000706050c030201
-8,25,28,1,normal,000706050c030201
-8,25,29,1,normal,000706050c030201
-8,25,30,1,normal,000706050c030201
-8,25,31,1,normal,000706050c030201
-8,25,32,1,normal,000706050c030201
-8,25,33,1,normal,000706050c030201
-8,25,34,1,normal,000706050c030201
-8,25,35,1,normal,000706050c030201
-8,25,36,1,normal,000706050c030201
-8,25,37,1,normal,000706050c030201
-8,25,38,1,normal,000706050c030201
-8,25,39,1,normal,000706050c030201
-8,25,40,1,normal,000706050c030201
-8,25,41,1,normal,000706050c030201
-8,25,42,1,normal,000706050c030201
-8,25,43,1,normal,000706050c030201
-8,25,44,1,normal,000706050c030201
-8,25,45,1,normal,000706050c030201
-8,25,46,1,normal,000706050c030201
-8,25,47,1,normal,000706050c030201
-8,25,48,1,normal,000706050c030201
-8,25,49,1,normal,000706050c030201
-8,25,50,1,normal,000706050c030201
-8,25,51,1,normal,000706050c030201
-8,25,52,1,normal,000706050c030201
-8,25,53,1,normal,000706050c030201
-8,25,54,1,normal,000706050c030201
-8,25,55,1,normal,000706050c030201
-8,25,56,1,normal,000706050c030201
-8,25,57,1,normal,000706050c030201
-8,25,58,1,normal,000706050c030201
-8,25,59,1,normal,000706050c030201
-8,25,60,1,normal,000706050c030201
-8,25,61,1,normal,000706050c030201
-8,25,62,1,normal,000706050c030201
-8,25,63,1,normal,000706050c030201
-8,25,64,1,normal,000706050c030201
-8,25,65,1,normal,000706050c030201
-8,25,66,1,normal,000706050c030201
-8,25,67,1,normal,000706050c030201
-8,25,68,1,normal,000706050c030201
-8,25,69,1,normal,000706050c030201
-8,25,70,1,normal,000706050c030201
-8,25,71,1,normal,000706050c030201
-8,25,72,1,normal,000706050c030201
-8,25,73,1,normal,000706050c030201
-8,25,74,1,normal,000706050c030201
-8,25,75,1,normal,000706050c030201
-8,25,76,1,normal,000706050c030201
-8,25,77,1,normal,000706050c030201
-8,25,78,1,normal,000706050c030201
-8,25,79,1,normal,000706050c030201
-8,25,80,1,normal,000706050c030201
-8,25,81,1,normal,000706050c030201
-8,25,82,1,normal,000706050c030201
-8,25,83,1,normal,000706050c030201
-8,25,84,1,normal,000706050c030201
-8,25,85,1,normal,000706050c030201
-8,25,86,1,normal,000706050c030201
-8,25,87,1,normal,000706050c030201
-8,25,88,1,normal,000706050c030201
-8,25,89,1,normal,000706050c030201
