trial,width,offset,ext_offset,repeat,status,randomness_hex,input_packet_hex,input_w0,input_w1,input_w2,input_w3,expected_output,glitched_output,fault_byte_count,fault_byte_positions_0_indexed,xor_diffs_hex
696,-10,14,64,5,fault,90f13434,6165df36c85cdc70feef3b0c6cb2941f,0x36df6561,0x70dc5cc8,0x0c3beffe,0x1f94b26c,d8e1a02458f8a326,6165df3658f8a326,4,0;1;2;3,b9;84;7f;12
697,-10,14,64,5,fault,054f368e,bceaad21c7c7c193effe84e637c334df,0x21adeabc,0x93c1c7c7,0xe684feef,0xdf34c337,028c361d5aa1162d,bceaad215aa1162d,4,0;1;2;3,be;66;9b;3c
698,-10,14,64,5,fault,bd085a97,38a98bc8feaa9e1a86290fe86374d09f,0xc88ba938,0x1a9eaafe,0xe80f2986,0x9fd07463,df28ca8d1b29dfdf,38a98bc81b29dfdf,4,0;1;2;3,e7;81;41;45
699,-10,14,64,5,fault,371d955b,ee0564d788dc7b4521436cac796ad557,0xd76405ee,0x457bdc88,0xac6c4321,0x57d56a79,3f55c41e7f5cdd8c,ee0564d77f5cdd8c,4,0;1;2;3,d1;50;a0;c9
700,-10,14,64,5,fault,394e688a,78e4857ab60005379b5bec612e403312,0x7a85e478,0x370500b6,0x61ec5b9b,0x1233402e,1f4e69989b4ee9d9,78e4857a9b4ee9d9,4,0;1;2;3,67;aa;ec;e2
701,-10,14,64,5,fault,8969c251,a04aac4f6b9a09ca9673a74073af23e9,0x4fac4aa0,0xca099a6b,0x40a77396,0xe923af73,eae3c3992b334718,a04aac4f2b334718,4,0;1;2;3,4a;a9;6f;d6
702,-10,14,64,5,fault,fef579e0,0ba3fc66cce473b0fe18a889852d4048,0x66fca30b,0xb073e4cc,0x89a818fe,0x48402d85,7ad139e039d4b120,0ba3fc6639d4b120,4,0;1;2;3,71;72;c5;86
703,-10,14,64,5,fault,60b17c63,1db6aae9f29a9d004222e4e55f5cf8a2,0xe9aab61d,0x009d9af2,0xe5e42242,0xa2f85c5f,32a9e4633f85f022,1db6aae93f85f022,4,0;1;2;3,2f;1f;4e;8a
704,-10,14,64,5,fault,78f6427c,47d7cbc8dcd17b06f4c131dacb83e2e4,0xc8cbd747,0x067bd1dc,0xda31c1f4,0xe4e283cb,b0772078ab75b076,47d7cbc8ab75b076,4,0;1;2;3,f7;a0;eb;b0
705,-10,14,64,5,fault,29ae1c99,414620c17130a90c81c650e47d504534,0xc1204641,0x0ca93071,0xe450c681,0x3445507d,58be1d9d68a81c5d,414620c168a81c5d,4,0;1;2;3,19;f8;3d;5c
706,-10,14,64,5,fault,126789a7,d9628709bcde7a64cc86613bbf068b40,0x098762d9,0x647adebc,0x3b6186cc,0x408b06bf,ae6183e7cfe16b8e,d9628709cfe16b8e,4,0;1;2;3,77;03;04;ee
707,-10,14,64,5,fault,c081283b,0adfab5ee430e56ec7d005de3638cd4f,0x5eabdf0a,0x6ee530e4,0xde05d0c7,0x4fcd3836,e4b1ed750459a565,0adfab5e0459a565,4,0;1;2;3,ee;6e;46;2b
708,-10,14,64,5,fault,d8c5bb90,7081ed5776a8b37110ff52d32f782fef,0x57ed8170,0x71b3a876,0xd352ff10,0xef2f782f,feed98f1f8ecc4d5,7081ed57f8ecc4d5,4,0;1;2;3,8e;6c;75;a6
709,-10,14,64,5,fault,c760695f,2d612a4286867ed4c4d0fba591da4a23,0x422a612d,0xd47e8686,0xa5fbd0c4,0x234ada91,47e2235f46e033d9,2d612a4246e033d9,4,0;1;2;3,6a;83;09;1d
710,-10,14,64,5,fault,c81c5583,4dedf7c1bc6c49a250a6af38e5b88d1c,0xc1f7ed4d,0xa2496cbc,0x38afa650,0x1c8db8e5,6c345c83dd347ea3,4dedf7c1dd347ea3,4,0;1;2;3,21;d9;ab;42
711,-10,14,64,5,fault,b6353169,a21287d0bf8a49206f5ea6083babed5f,0xd08712a2,0x20498abf,0x08a65e6f,0x5fedab3b,8dbf7869992f3239,a21287d0992f3239,4,0;1;2;3,2f;ad;ff;b9
712,-10,14,64,5,fault,43deb9b1,1ce387b62bb827eb3c09846a4f36040f,0xb687e31c,0xeb27b82b,0x6a84093c,0x0f04364f,48eebdba7bf53dff,1ce387b67bf53dff,4,0;1;2;3,54;0d;3a;0c
713,-10,14,64,5,fault,871e96e7,db34baaa07b3f863733ce177ecd60bcf,0xaaba34db,0x63f8b307,0x77e13c73,0xcf0bd6ec,838c9ea41f0edc2c,db34baaa1f0edc2c,4,0;1;2;3,58;b8;24;0e
714,-10,14,64,5,fault,efc02c8d,f8f7eb555781fa38adc8c1da806ab8c7,0x55ebf7f8,0x38fa8157,0xdac1c8ad,0xc7b86a80,efc0948dc2e28580,f8f7eb55c2e28580,4,0;1;2;3,17;37;7f;d8
715,-10,14,64,5,fault,92e8ad8a,b4bcbdae6e1eda0553645fded89b3d3c,0xaebdbcb4,0x05da1e6e,0xde5f6453,0x3c3d9bd8,daf2b58e5050d72c,b4bcbdae5050d72c,4,0;1;2;3,6e;4e;08;20
716,-10,14,64,5,fault,d861f329,321d1711446ac56252c687c14a047367,0x11171d32,0x62c56a44,0xc187c652,0x6773044a,9861b24b88236269,321d171188236269,4,0;1;2;3,aa;7c;a5;5a
717,-10,14,64,5,fault,a765e014,8dbffa765709c3f82acf27fd3c79220e,0x76fabf8d,0xf8c30957,0xfd27cf2a,0x0e22793c,b36ce21ca1dae39e,8dbffa76a1dae39e,4,0;1;2;3,3e;d3;18;6a
718,-10,14,64,5,fault,42e52bae,abb66b723a2e164137d5f7b0eec11ee4,0x726bb6ab,0x41162e3a,0xb0f7d537,0xe41ec1ee,68e53deef9f554fe,abb66b72f9f554fe,4,0;1;2;3,c3;53;56;9c
719,-10,14,64,5,fault,61b3c995,af263cb0a4d8ea31de7600c542b905f4,0xb03c26af,0x31ead8a4,0xc50076de,0xf405b942,612bc9a569e5cda4,af263cb069e5cda4,4,0;1;2;3,ce;0d;f5;15
720,-10,14,64,5,fault,ff34b80c,9416906dae9cb007ee56f6c3521e952a,0x6d901694,0x07b09cae,0xc3f656ee,0x2a951e52,fd28280ec5200866,9416906dc5200866,4,0;1;2;3,69;3e;b8;63
721,-10,14,64,5,fault,737c3769,cc0a79f5bb46b2936b43b33592815844,0xf5790acc,0x93b246bb,0x35b3436b,0x44588192,e17c2769903cec09,cc0a79f5903cec09,4,0;1;2;3,2d;76;5e;9c
722,-10,14,64,5,fault,a69f5bb6,a0f4fe22745129f7efc987ab908b0bf9,0x22fef4a0,0xf7295174,0xab87c9ef,0xf90b8b90,b69e5247e29ed617,a0f4fe22e29ed617,4,0;1;2;3,16;6a;ac;65
723,-10,14,64,5,fault,86af55a6,be1c24c416cf51dd3157611a62a1cdc5,0xc4241cbe,0xdd51cf16,0x1a615731,0xc5cda162,842e146384fc307a,be1c24c484fc307a,4,0;1;2;3,3a;32;30;a7
724,-10,14,64,5,fault,7460a30d,6c9dc2aab9443ad8fa57588f303ebf19,0xaac29d6c,0xd83a44b9,0x8f5857fa,0x19bf3e30,44649915842d7907,6c9dc2aa842d7907,4,0;1;2;3,28;f9;5b;bf
725,-10,14,64,5,fault,54a9873a,f26d54f04f84771b2b74a0c8db467fb9,0xf0546df2,0x1b77844f,0xc8a0742b,0xb97f46db,1fadf023af8df342,f26d54f0af8df342,4,0;1;2;3,ed;c0;a4;d3
726,-10,14,64,5,fault,841c1789,906a3c07e3fa61a9ea24c7ad1d1acd09,0x073c6a90,0xa961fae3,0xadc724ea,0x09cd1a1d,85065680f6165e24,906a3c07f6165e24,4,0;1;2;3,15;6c;6a;87
727,-10,14,64,5,fault,26939cd4,d5552d9aa7eb2164f5c0530cd2122fcb,0x9a2d55d5,0x6421eba7,0x0c53c0f5,0xcb2f12d2,a491bd948603b152,d5552d9a8603b152,4,0;1;2;3,71;c4;90;0e
728,-10,14,64,5,fault,bdaaad5c,b12af9b143feffc37ac2941b4a5ccf75,0xb1f92ab1,0xc3fffe43,0x1b94c27a,0x75cf5c4a,fff6621dcf62607f,b12af9b1cf62607f,4,0;1;2;3,4e;dc;9b;ac
729,-10,14,64,5,fault,a3edc515,1be8025ada8ff538deced2e76ec5176f,0x5a02e81b,0x38f58fda,0xe7d2cede,0x6f17c56e,e968d03d696b153d,1be8025a696b153d,4,0;1;2;3,f2;80;d2;67
730,-10,14,64,5,fault,eb778699,8ca363446a4981dbde16824d7d1df593,0x4463a38c,0xdb81496a,0x4d8216de,0x93f51d7d,837e070a21746594,8ca3634421746594,4,0;1;2;3,0f;dd;64;4e
731,-10,14,64,5,fault,2467d589,d24fa37fdd59de9a3c08d1ce830946a7,0x7fa34fd2,0x9ade59dd,0xced1083c,0xa7460983,a56e930baa6e866a,d24fa37faa6e866a,4,0;1;2;3,77;21;30;74
732,-10,14,64,5,fault,3b417152,8d27b167a127ecbeb21c625365d9ff24,0x67b1278d,0xbeec27a1,0x53621cb2,0x24ffd965,1a409d761e408027,8d27b1671e408027,4,0;1;2;3,97;67;2c;11
733,-10,14,64,5,fault,3934a30c,946146ebf6e28cd0c7909e677989e0c3,0xeb466194,0xd08ce2f6,0x679e90c7,0xc3e08979,49b423cc6bb569ec,946146eb6bb569ec,4,0;1;2;3,dd;d5;65;27
734,-10,14,64,5,fault,78370d09,27fffe907a2a4f22bd9e0307c3d6005e,0x90feff27,0x224f2a7a,0x07039ebd,0x5e00d6c3,3a350d0b66750c1b,27fffe9066750c1b,4,0;1;2;3,1d;ca;f3;9b
735,-10,14,64,5,fault,b9cb032c,bd1b5c1d78aa8488cbdbbb1bcf6ba1df,0x1d5c1bbd,0x8884aa78,0x1bbbdbcb,0xdfa16bcf,f1e183a4f5519b20,bd1b5c1df5519b20,4,0;1;2;3,4c;fa;df;b9
736,-10,14,64,5,fault,42e2ef66,c9756dc958f176edadbb197bd062b179,0xc96d75c9,0xed76f158,0x7b19bbad,0x79b162d0,1282df0f0302d70f,c9756dc90302d70f,4,0;1;2;3,db;f7;b2;c6
737,-10,14,64,5,fault,db9d64f6,4062b93311daf78ca16428d922fd8bec,0x33b96240,0x8cf7da11,0xd92864a1,0xec8bfd22,db45e77adadde54f,4062b933dadde54f,4,0;1;2;3,9b;27;5e;49
738,-10,14,64,5,fault,9fa13eeb,2eafffc4ba27a6057ac62d0d5a3c6850,0xc4ffaf2e,0x05a627ba,0x0d2dc67a,0x50683c5a,85851eeb850d5faa,2eafffc4850d5faa,4,0;1;2;3,ab;2a;e1;2f
739,-10,14,64,5,fault,48a171a7,98bc9f52d260fbe43a51a74f6a5b6894,0x529fbc98,0xe4fb60d2,0x4fa7513a,0x94685b6a,0ae119234ae95db1,98bc9f524ae95db1,4,0;1;2;3,92;5d;86;71
740,-10,14,64,5,fault,4675c01f,606e09721e456ef4e1a560037cbea78a,0x72096e60,0xf46e451e,0x0360a5e1,0x8aa7be7c,5a71e69f467aa11f,606e0972467aa11f,4,0;1;2;3,3a;1f;ef;ed
741,-10,14,64,5,fault,9be2cba1,3301c64d1abe59288d9e429420b4626e,0x4dc60133,0x2859be1a,0x94429e8d,0x6e62b420,9b568b89b27c8be9,3301c64db27c8be9,4,0;1;2;3,a8;57;4d;c4
742,-10,14,64,5,fault,b77da8c8,6a217d38f59ad46920c876991d0811e2,0x387d216a,0x69d49af5,0x9976c820,0xe211081d,a275b8a8bff599f9,6a217d38bff599f9,4,0;1;2;3,c8;54;c5;90
743,-10,14,64,5,fault,5b3af453,cb6d6e4d014f0c4ee4f2afc4b2f5990a,0x4d6e6dcb,0x4e0c4f01,0xc4aff2e4,0x0a99f5b2,5b7ffc59197dde5b,cb6d6e4d197dde5b,4,0;1;2;3,90;12;92;14
744,-10,14,64,5,fault,5c498bf5,67f11b72a40f4358480afab16947c575,0x721bf167,0x58430fa4,0xb1fa0a48,0x75c54769,7c4ecaa57d02d2a5,67f11b727d02d2a5,4,0;1;2;3,1b;bf;d1;d7
745,-10,14,64,5,fault,b2f438d0,d4f365876a66f109e1b862be83cb5078,0x8765f3d4,0x09f1666a,0xbe62b8e1,0x7850cb83,b0b668d892a7785e,d4f3658792a7785e,4,0;1;2;3,64;45;0d;5f
746,-10,14,64,5,fault,6d1ca8db,c3dff3f50a2f793cc4319c3f88f51d1a,0xf5f3dfc3,0x3c792f0a,0x3f9c31c4,0x1a1df588,6539b1c32df931c2,c3dff3f52df931c2,4,0;1;2;3,a6;e6;42;36
747,-10,14,64,5,fault,c2173610,d664c9e6cb3933be2afe60dc5765f12b,0xe6c964d6,0xbe3339cb,0xdc60fe2a,0x2bf16557,8136073a9c2f976a,d664c9e69c2f976a,4,0;1;2;3,57;52;ce;dc
748,-10,14,64,5,fault,db7bfa4d,bd35de352c943d5250a89189a21f6d2f,0x35de35bd,0x523d942c,0x8991a850,0x2f6d1fa2,fb6fd74f6bce3769,bd35de356bce3769,4,0;1;2;3,46;5a;09;7a
749,-10,14,64,5,fault,3457f39c,ab7660e6185c122bee30322cafa1fad2,0xe66076ab,0x2b125c18,0x2c3230ee,0xd2faa1af,3c57e19e3d57a152,ab7660e63d57a152,4,0;1;2;3,97;21;81;78
750,-10,14,64,5,fault,b88d4357,86476420e86fc799a4cb88df0f809eed,0x20644786,0x99c76fe8,0xdf88cba4,0xed9e800f,b08dc5de9a85c7ee,864764209a85c7ee,4,0;1;2;3,36;ca;a1;fe
751,-10,14,64,5,fault,f6277bc4,cd94ce80b8500a3e07d576b5efd78d0d,0x80ce94cd,0x3e0a50b8,0xb576d507,0x0d8dd7ef,5e7773c83e77b370,cd94ce803e77b370,4,0;1;2;3,93;e3;bd;48
752,-10,14,64,5,fault,35d7087b,bff47246e2d391879bff848982e392ca,0x4672f4bf,0x8791d3e2,0x8984ff9b,0xca92e382,b71498f9ae109ab8,bff47246ae109ab8,4,0;1;2;3,08;e0;ea;bf
753,-10,14,64,5,fault,255ac481,999dbfda5ee90efeb640390d01839a8e,0xdabf9d99,0xfe0ee95e,0x0d3940b6,0x8e9a8301,25dbce0fa29b6f0f,999dbfdaa29b6f0f,4,0;1;2;3,bc;46;71;d5
754,-10,14,64,5,fault,0beb65f8,74863811fec918c215d232d67b2dc7a5,0x11388674,0xc218c9fe,0xd632d215,0xa5c72d7b,71e265787bad452b,748638117bad452b,4,0;1;2;3,05;64;5d;69
755,-10,14,64,5,fault,99b99be7,802837a0c1cadf5c86351049fabe71f0,0xa0372880,0x5cdfcac1,0x49103586,0xf071befa,5933cab719b1aa0f,802837a019b1aa0f,4,0;1;2;3,d9;1b;fd;17
756,-10,14,64,5,fault,f0b374b3,9b10195b203dd5e4804186464daa3721,0x5b19109b,0xe4d53d20,0x46864180,0x2137aa4d,f09b619379b2e1b4,9b10195b79b2e1b4,4,0;1;2;3,6b;8b;78;c8
757,-10,14,64,5,fault,7b4203d9,eb6643c7675f1d835a0f057c84106c68,0xc74366eb,0x831d5f67,0x7c050f5a,0x686c1084,7f520fd9f34b47dd,eb6643c7f34b47dd,4,0;1;2;3,94;34;4c;1e
758,-10,14,64,5,fault,e3841691,2840f759ffb709fe2de8d49409b3163f,0x59f74028,0xfe09b7ff,0x94d4e82d,0x3f16b309,ea3716afee64d40c,2840f759ee64d40c,4,0;1;2;3,c2;77;e1;f6
759,-10,14,64,5,fault,11c9b431,eaf22efd688b038fd0076d65c64358b4,0xfd2ef2ea,0x8f038b68,0x656d07d0,0xb45843c6,51cab4b5538a91e5,eaf22efd538a91e5,4,0;1;2;3,bb;38;9a;48
760,-10,14,64,5,fault,9134e41a,97c1f3f453756bf9447b2879703fd9da,0xf4f3c197,0xf96b7553,0x79287b44,0xdad93f70,c101adc2c5053dc3,97c1f3f4c5053dc3,4,0;1;2;3,56;c0;5e;36
761,-10,14,64,5,fault,89ef5231,15d0a5cc4bd074dfd479ddc6e09307f9,0xcca5d015,0xdf74d04b,0xc6dd79d4,0xf90793e0,c97f56e8dd7f86fb,15d0a5ccdd7f86fb,4,0;1;2;3,dc;af;f3;24
762,-10,14,64,5,fault,a864dab0,8db7e25d3f582619d592b0b7f241f3ba,0x5de2b78d,0x1926583f,0xb7b092d5,0xbaf341f2,9a24f8a8b8e7b8ac,8db7e25db8e7b8ac,4,0;1;2;3,17;93;1a;f5
763,-10,14,64,5,fault,7c75d2d2,568dd2f01e21c412b76f667df74a72ed,0xf0d28d56,0x12c4211e,0x7d666fb7,0xed724af7,6a7592d22a518652,568dd2f02a518652,4,0;1;2;3,3c;f8;40;22
764,-10,14,64,5,fault,5f550ea0,386738452c4c092a201bb9138a01ef8d,0x45386738,0x2a094c2c,0x13b91b20,0x8def018a,575507a8575f17a6,38673845575f17a6,4,0;1;2;3,6f;32;3f;ed
765,-10,14,64,5,fault,818d999c,6347502d241ba9950492c1779c5757bb,0x2d504763,0x95a91b24,0x77c19204,0xbb57579c,859e980d85da0885,6347502d85da0885,4,0;1;2;3,e6;d9;c8;20
766,-10,14,64,5,fault,e717e85b,9e02c69c6228004312c765f3c5c6c7de,0x9cc6029e,0x43002862,0xf365c712,0xdec7c6c5,a717e81973176a14,9e02c69c73176a14,4,0;1;2;3,39;15;2e;85
767,-10,14,64,5,fault,ce344c97,c41a1dc89c09a118fc5d554f8ae2ecd4,0xc81d1ac4,0x18a1099c,0x4f555dfc,0xd4ece28a,4634ec8716275417,c41a1dc816275417,4,0;1;2;3,82;2e;f1;4f
768,-10,14,64,5,fault,58ef20df,5812c5216241e9d0fee09d96127442e8,0x21c51258,0xd0e94162,0x969de0fe,0xe8427412,5aaf601f72bf6c6f,5812c52172bf6c6f,4,0;1;2;3,02;bd;a5;3e
769,-10,14,64,5,fault,5203d860,e7fdcceb1224ad2e6d98273be9a951be,0xebccfde7,0x2ead2412,0x3b27986d,0xbe51a9e9,5223d94ed632b9cb,e7fdccebd632b9cb,4,0;1;2;3,b5;de;15;a5
770,-10,14,64,5,fault,6288a9b6,25467ecf66143d1ddd8174bd9a3cdccc,0xcf7e4625,0x1d3d1466,0xbd7481dd,0xccdc3c9a,609cb5ba238cb5ea,25467ecf238cb5ea,4,0;1;2;3,45;da;cb;75
771,-10,14,64,5,fault,1710c583,46e70c249f5955341cc2186bc6dc6359,0x240ce746,0x3455599f,0x6b18c21c,0x5963dcc6,914884934956dd83,46e70c244956dd83,4,0;1;2;3,d7;af;88;b7
772,-10,14,64,5,fault,1ce4302e,5b315b094726e3c9a34d4701ce0c64e2,0x095b315b,0xc9e32647,0x01474da3,0xe2640cce,5ae050ee56e1702e,5b315b0956e1702e,4,0;1;2;3,01;d1;0b;e7
773,-10,14,64,5,fault,23bf96b5,3351d59547c88213c201cc9c7f05e78c,0x95d55133,0x1382c847,0x9ccc01c2,0x8ce7057f,64bf14b550bf17b5,3351d59550bf17b5,4,0;1;2;3,57;ee;c1;20
774,-10,14,64,5,fault,1c5f715d,8db0df7a314bb15e1f38f8217f6a1df6,0x7adfb08d,0x5eb14b31,0x21f8381f,0xf61d6a7f,2d15600b0d47040f,8db0df7a0d47040f,4,0;1;2;3,a0;a5;bf;71
775,-10,14,64,5,fault,30d08fe5,6086136783636f40290061175a17c3da,0x67138660,0x406f6383,0x17610029,0xdac3175a,32d3cca551d6eca0,6086136751d6eca0,4,0;1;2;3,52;55;df;c2
776,-10,14,64,5,fault,88e1bbeb,a75ff564687b607c2d69d5472bd9f1a4,0x64f55fa7,0x7c607b68,0x47d5692d,0xa4f1d92b,a0b8dbcfa698dfcf,a75ff564a698dfcf,4,0;1;2;3,07;e7;2e;ab
777,-10,14,64,5,fault,9438e8e6,b1e81fc214eb91e72cb55bb5cbd9873a,0xc21fe8b1,0xe791eb14,0xb55bb52c,0x3a87d9cb,94f169c431f1e5c1,b1e81fc231f1e5c1,4,0;1;2;3,25;19;76;06
778,-10,14,64,5,fault,f9fea900,f4b06966174c05321761f6d63941c699,0x6669b0f4,0x32054c17,0xd6f66117,0x99c64139,e8bead10ca9e8d54,f4b06966ca9e8d54,4,0;1;2;3,1c;0e;c4;76
779,-10,14,64,5,fault,84a08660,7b16c7dc3fc0732238c86d33609afb29,0xdcc7167b,0x2273c03f,0x336dc838,0x29fb9a60,a420f540e472615a,7b16c7dce472615a,4,0;1;2;3,df;36;32;9c
780,-10,14,64,5,fault,52a0c8d6,4bdf1651467c8b1d5c9297bb7bb80eb6,0x5116df4b,0x1d8b7c46,0xbb97925c,0xb60eb87b,1098c2c215ba5bce,4bdf165115ba5bce,4,0;1;2;3,5b;47;d4;93
781,-10,14,64,5,fault,e28a3750,c0a7839d5065d9b97b331c4b893fce60,0x9d83a7c0,0xb9d96550,0x4b1c337b,0x60ce3f89,e2afff7072afad50,c0a7839d72afad50,4,0;1;2;3,22;08;7c;ed
782,-10,14,64,5,fault,d863d1fa,13cd5b68d7ce5d1d2473eed61bfb77df,0x685bcd13,0x1d5dced7,0xd6ee7324,0xdf77fb1b,cba984e7cfa984e6,13cd5b68cfa984e6,4,0;1;2;3,d8;64;df;8f
783,-10,14,64,5,fault,e324ca24,24029e857f82a49c40c049b8c4f0c7e9,0x859e0224,0x9ca4827f,0xb849c040,0xe9c7f0c4,a7a44eaca7a444bd,24029e85a7a444bd,4,0;1;2;3,83;a6;d0;29
784,-10,14,64,5,fault,181dabb2,6353a692819b9a3fc9b5d15969220568,0x92a65363,0x3f9a9b81,0x59d1b5c9,0x68052269,191fab9ab99fbfbb,6353a692b99fbfbb,4,0;1;2;3,7a;4c;0d;08
785,-10,14,64,5,fault,bbfb1426,98f867603980267bd54a7964eefe14ad,0x6067f898,0x7b268039,0x64794ad5,0xad14feee,937b100fb24b5106,98f86760b24b5106,4,0;1;2;3,0b;83;77;6f
786,-10,14,64,5,fault,56e0407c,f93aeff45f10725a6d8b54c1abf98f5c,0xf4ef3af9,0x5a72105f,0xc1548b6d,0x5c8ff9ab,5df04224dbd2dba8,f93aeff4dbd2dba8,4,0;1;2;3,a4;ca;ad;d0
787,-10,14,64,5,fault,a1fcb8f5,7dcd2e318d3aade5ec4d62cd28694e55,0x312ecd7d,0xe5ad3a8d,0xcd624dec,0x554e6928,a9d4b4b069f0b420,7dcd2e3169f0b420,4,0;1;2;3,d4;19;9a;81
788,-10,14,64,5,fault,0fdd157a,7945ebf0588c390e4ca817f76f713ff4,0xf0eb4579,0x0e398c58,0xf717a84c,0xf43f716f,47dd2c7e66142c7c,7945ebf066142c7c,4,0;1;2;3,3e;98;c7;8e
789,-10,14,64,5,fault,4d97f76c,580214d58389a485d4cc31b84e6e8146,0xd5140258,0x85a48983,0xb831ccd4,0x46816e4e,4f9f7768d51dc738,580214d5d51dc738,4,0;1;2;3,17;9d;63;bd
790,-10,14,64,5,fault,29994d93,6d83fed4ad6493fff95564c359ae4fbb,0xd4fe836d,0xff9364ad,0xc36455f9,0xbb4fae59,20bd4e28a05e6700,6d83fed4a05e6700,4,0;1;2;3,4d;3e;b0;fc
791,-10,14,64,5,fault,47462f67,e50f31bfb87463a2fa1834f55ae5366b,0xbf310fe5,0xa26374b8,0xf53418fa,0x6b36e55a,5f220d455f5b0f59,e50f31bf5f5b0f59,4,0;1;2;3,ba;2d;3c;fa
792,-10,14,64,5,fault,4e0d1f7d,189788fcf67e1b8e47fa23edaa5f2784,0xfc889718,0x8e1b7ef6,0xed23fa47,0x84275faa,ec531cf900f21c99,189788fc00f21c99,4,0;1;2;3,f4;c4;94;05
793,-10,14,64,5,fault,4e87ec15,aa16b6902cd7d9b0da2c46f8c3da25cc,0x90b616aa,0xb0d9d72c,0xf8462cda,0xcc25dac3,4e55ed954e958eb5,aa16b6904e958eb5,4,0;1;2;3,e4;43;5b;05
794,-10,14,64,5,fault,9444e004,80239ce91d42eac0887ecd46cd130c8e,0xe99c2380,0xc0ea421d,0x46cd7e88,0x8e0c13cd,9946e8849c27a88c,80239ce99c27a88c,4,0;1;2;3,19;65;74;6d
795,-10,14,64,5,fault,2cde53ea,14fd682d1a961da358ba9e8ef4b5c8e4,0x2d68fd14,0xa31d961a,0x8e9eba58,0xe4c8b5f4,3c4a5b4a30410f40,14fd682d30410f40,4,0;1;2;3,28;b7;33;67
796,-10,14,64,5,fault,8dfa9480,24a12fdd1b52eb43e56e6052b757f13f,0xdd2fa124,0x43eb521b,0x52606ee5,0x3ff157b7,9ea875838c99f58f,24a12fdd8c99f58f,4,0;1;2;3,ba;09;5a;5e
797,-10,14,64,5,fault,1214ac56,4d385f815b8c90ee7a41d5513df291d0,0x815f384d,0xee908c5b,0x51d5417a,0xd091f23d,0b943c960d247897,4d385f810d247897,4,0;1;2;3,46;ac;63;17
798,-10,14,64,5,fault,cb12762d,a047af6481f594a4135fa03cb88d99a8,0x64af47a0,0xa494f581,0x3ca05f13,0xa8998db8,4b97e68d6a05df0d,a047af646a05df0d,4,0;1;2;3,eb;d0;49;e9
799,-10,14,64,5,fault,f3b81205,e73a71ed7d5c4deb11494f5160eee816,0xed713ae7,0xeb4d5c7d,0x514f4911,0x16e8ee60,93f45a0783d27e01,e73a71ed83d27e01,4,0;1;2;3,74;ce;2b;ea
800,-10,14,64,5,fault,a24b7fdc,5d91029f8e95d9fc25bd2cc19221b7ce,0x9f02915d,0xfcd9958e,0xc12cbd25,0xceb72192,204aee10b34e7513,5d91029fb34e7513,4,0;1;2;3,7d;db;ec;8f
801,-10,14,64,5,fault,7bc3e9bf,2b52fafdc9cee2a30bf2b2d8db9cdff3,0xfdfa522b,0xa3e2cec9,0xd8b2f20b,0xf3df9cdb,b24f2b1c72432316,2b52fafd72432316,4,0;1;2;3,99;1d;d1;e1
802,-10,14,64,5,fault,1e7fbe6f,3bb77eb77641558072a431d76db02e2b,0xb77eb73b,0x80554176,0xd731a472,0x2b2eb06d,7a7fba6f776bb15b,3bb77eb7776bb15b,4,0;1;2;3,41;c8;c4;d8
803,-10,14,64,5,fault,35a6199c,44eb5e42ed31eb1153c2af3810164bd2,0x425eeb44,0x11eb31ed,0x38afc253,0xd24b1610,35b6528c3466f6ce,44eb5e423466f6ce,4,0;1;2;3,71;5d;0c;ce
804,-10,14,64,5,fault,a84835f9,22652017e6bd226aa3d0385049f5c89f,0x17206522,0x6a22bde6,0x5038d0a3,0x9fc8f549,e8fd35f328fd35be,2265201728fd35be,4,0;1;2;3,ca;98;15;e4
805,-10,14,64,5,fault,b46ebf2c,8b31e57b525601997dc8631dabb9fe7c,0x7be5318b,0x99015652,0x1d63c87d,0x7cfeb9ab,b67ebf34661f3b54,8b31e57b661f3b54,4,0;1;2;3,3d;4f;5a;4f
806,-10,14,64,5,fault,22f8cc4e,ea7ac96cc7c74bb7fd2c4a58fad1a8b7,0x6cc97aea,0xb74bc7c7,0x584a2cfd,0xb7a8d1fa,e039c4f9e5844632,ea7ac96ce5844632,4,0;1;2;3,0a;43;0d;95
807,-10,14,64,5,fault,7d045eff,2933ec9de252cf39875627b144244bf8,0x9dec3329,0x39cf52e2,0xb1275687,0xf84b2444,3d0415c7fe6435c7,2933ec9dfe6435c7,4,0;1;2;3,14;37;f9;5a
808,-10,14,64,5,fault,99443847,a17d6e62583236b2b9255a47169e64ec,0x626e7da1,0xb2363258,0x475a25b9,0xec649e16,89561ce7205d0467,a17d6e62205d0467,4,0;1;2;3,28;2b;72;85
809,-10,14,64,5,fault,57ad99a2,d99d6aff69627fbb68652dceb5691307,0xff6a9dd9,0xbb7f6269,0xce2d6568,0x071369b5,76cd8aa1e6c19ee1,d99d6affe6c19ee1,4,0;1;2;3,af;50;e0;5e
810,-10,14,64,5,fault,23470987,585d18455eabbaa24637742195206948,0x45185d58,0xa2baab5e,0x21743746,0x48692095,37672187357121e6,585d1845357121e6,4,0;1;2;3,6f;3a;39;c2
811,-10,14,64,5,fault,1c5118ac,f3bcc25ca623690b841e46787dc19ea2,0x5cc2bcf3,0x0b6923a6,0x78461e84,0xa29ec17d,385010ae69cf98fc,f3bcc25c69cf98fc,4,0;1;2;3,cb;ec;d2;f2
